questionId,sectionId,lessonId,questionBody,questionType,authorId,questionResponse,questionlikecount,responselikecount,responseCount,isEndorsed,include,questionDate
37d1d42b-d3e6-4b51-b85f-1095f24ead0a,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-29T10:09:00.000_2017-11-29T11:01:00.000,So the first video we watch was normal?,,ba3cc4ac-3b53-4983-9727-ee9e69ebe5ef,All videos are actual videos of satellite imagery. It's the people talking in the video that are spewing nonsense. Yes it was normal they are turbulent eddies created by wind flowing around the island,0,0,1,0,0,11/29/2017 15:24
37f93350-4352-45f3-93a0-3293608bca75,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-15T10:09:00.000_2017-09-15T11:01:00.000,How are you today Kim?  Thanks for answering all these questions.,,b0c91d27-b6ce-4b87-ada0-5975ec4a0e97,Aw thanks for asking! I'm feeling good today actually and really enjoy this class,0,1,1,0,0,9/15/2017 14:39
383466e3-5f7e-4fcb-a6b3-dc8bf6f2833f,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-27T10:09:00.000_2017-09-27T11:01:00.000,does wind always want to move from a region of high pressure to low pressure?,content,bfd681d1-b72f-49e8-bf8b-89c287abe7f0,Yes. and then the coriolis force turns it to its right,0,0,1,0,0,9/27/2017 14:22
38b6b418-c29a-4797-9075-35bd27fad971,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-25T10:09:00.000_2017-10-25T11:01:00.000,where and what exactly is a warm sector?,content,bfd681d1-b72f-49e8-bf8b-89c287abe7f0,The incoming air is warmer because it's coming from down south. The air ahead of a cold front is warmer. The southerly wind coming in on slide 12 is feeding the storm through providing moisture,0,0,1,0,0,10/25/2017 14:38
38c9ac7c-5133-41f5-b811-1acae1bb2a08,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-12-06T10:09:00.000_2017-12-06T11:01:00.000,he needs to go to the doctor,,f1964832-8d5c-456f-9ac3-4f9d75ee9356,I know :( Wash your hands friends,5,0,1,0,0,12/6/2017 15:46
38fc7f7a-3384-40ed-9696-b95614016248,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-08T10:09:00.000_2017-09-08T11:01:00.000,He said something about the region where wind is the strongest. Which region is that ?,,62fa15d0-077d-4c61-860b-c78372673481,The northeast quadrant of the hurricane is the most powerful. This is where the winds are strongest and also where the most storm surge appears. The eyewall (area surrounding the eye) has the strongest winds as well.|The Eyewall,0,0,2,0,0,9/8/2017 14:20
39d3e0ef-35ef-49c2-87fd-aa336926ce35,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-29T10:09:00.000_2017-09-29T11:01:00.000,I just got a warning of closing poll But I've submitted the answer.,,8ec20068-eeb4-4cc4-9494-8b62107bde30,If you've submitted then you're good,0,0,1,0,0,9/29/2017 14:57
3a0ee81c-d048-4a03-bf37-4a427904a264,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-15T10:09:00.000_2017-09-15T11:01:00.000,Why does it flood so much in South Dakota?,,2ccdddab-7a09-423e-aaea-c553a59b62cf,Good question. South Dakota does get a lot of storms as it's in the top portion of the tornado alley,0,2,1,0,0,9/15/2017 14:45
3a94430c-0f0f-4b30-997e-a6dd588b9dc7,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-22T10:09:00.000_2017-09-22T11:01:00.000,"Are we graded for our answers on whether they're right or wrong, or just on participating and trying?",,d37581bf-e9eb-4914-8181-fe60a296ddc4,Participating and -trying-,0,0,1,0,0,9/22/2017 14:41
3b106948-8dbb-480f-907f-582b3bd475e2,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-22T10:09:00.000_2017-09-22T11:01:00.000,what is the specific definition of latent heat?,,bfd681d1-b72f-49e8-bf8b-89c287abe7f0,"The heat released when undergoing a phase change (i.e. water to water vapor and vice versa for our course) As we studied with hurricanes, when rising air condenses into water vapor to help form the hurricane it releases latent heat thus strengthening the hurricane because heat=energy",2,0,1,0,0,9/22/2017 14:51
3b1a8677-be84-4939-bee4-d017166e3d97,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-18T10:09:00.000_2017-09-18T11:01:00.000,so is the declination angle of the sun during equinox 0?,,cad2791d-6298-45bc-b6dd-82aac0137420,Solar declination angle is the angle of the tilt of the earth. It's 23.45 either North or south depending on if it's summer or winter solstice. http://www.susdesign.com/popups/sunangle/declination.php,0,0,1,0,0,9/18/2017 14:45
3b337e31-ff72-48fa-b948-babcb9681cf4,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-13T10:09:00.000_2017-10-13T11:01:00.000,How do we know if Coriolis force or pressure gradient would contribute more if we had to draw something like this? (Would the size of the arrows just depend on the size of the pressure gradient and the latitude we're at?),,996f35d8-28a0-430b-8bc3-5c2e4e4acb63,"coriolis always acts 90º to the right of the pressure gradient. So the pressure gradient goes H--> L pressure, and then the coriolis force turns it 90 degrees to the right. The pressure gradient is stronger where lines are close together.",0,0,1,0,0,10/13/2017 14:36
3d701b34-34d7-407b-9c8d-8b3ed5d45387,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-25T10:09:00.000_2017-10-25T11:01:00.000,"What defines a ""storm""? Is the kind of drizzle we had yesterday considered a storm?",,f2e2ceb1-0ac9-4148-8cd4-cf58d94e2dad,I'm sure Perry will get to this. Storm is a loose term. Rain showers is what I would call yesterday,0,0,1,0,0,10/25/2017 14:18
3e4c6835-f59d-477f-9e8a-7ac25ee09f3f,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-20T10:09:00.000_2017-11-20T11:01:00.000,How do we know what questions we got marked down on? The key gives us the answers but how can we check what we got?,,eed00774-2048-4d74-83f0-0f93c67073e5,If you cannot remember which answers you put down after viewing the key you will be welcome to email me once we get the scantrons back. and you can come to north campus to find yours.,0,0,1,0,0,11/20/2017 15:45
3e5fe0b9-a608-455b-ac42-5d5627ef5abe,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-12-06T10:09:00.000_2017-12-06T11:01:00.000,what is a positive feedback mechanism vs. a negative one?,,bfd681d1-b72f-49e8-bf8b-89c287abe7f0,"A negative one is one that acts to returns the system to equilibrium. i.e. warming leads to increased water vapor leads to increased clouds, reflects sunlight, not as warm, negative feedback. (Although this is actually more complicated as some clouds have warming effects and some have cooling)|A positive one, enhances the initial effect. i.e. increasing CO2 leads to warming leads to enhanced IR absorption leads to more warming leads to more CO2",0,0,2,0,0,12/6/2017 15:47
3e8ff8d0-e672-4f18-88c6-5a2615e08462,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-11T10:09:00.000_2017-10-11T11:01:00.000,Does an ekman spiral happen to the left of the airflow in the Southern Hemisphere?,,f2e2ceb1-0ac9-4148-8cd4-cf58d94e2dad,https://oceanservice.noaa.gov/education/kits/currents/05currents4.html|correct!|Thanks!,0,1,3,0,0,10/11/2017 14:45
3f5023dd-85ed-4e5d-bb8a-7d92f9769cb0,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-25T10:09:00.000_2017-09-25T11:01:00.000,why is it called heating degree day? to be clear heating degree day is in units of energy right/...? so like 500 heating degree days to cool Michigan. but this is in units of energy?,,cad2791d-6298-45bc-b6dd-82aac0137420,"I don't think it's defined that way it's just in respect to how we can quantify weather. ""Heating degree day: The number of degrees that a day's average temperature is below 65oFahrenheit (18o Celsius), the temperature below which buildings need to be heated""",0,0,1,0,0,9/25/2017 14:22
3f874e7f-a166-494b-b466-c6fc565b8cb0,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-13T10:09:00.000_2017-10-13T11:01:00.000,"Hi, Kim.
Can you please explain the detail about 5 trough Perry was talking about? What was about the exchange of heat here?",,d202c117-f141-4b2f-b441-572571bfcd1b,"The trough is associated with rising air and counter clockwise rotation. Wind wants to move from H to L pressure, so it would roughly go across the isobars but coriolis pulls it to the right, so it does not exchange heat",0,1,1,0,0,10/13/2017 14:43
40d06452-0683-4b8c-8919-eecfc33d4e0a,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-11T10:09:00.000_2017-09-11T11:01:00.000,He said in the Northern Hemisphere that the winds will be pulled to the right.  How come all of the arrows are pointing left?,,e427a089-282e-4cc7-84ed-4f67956c16c4,"It also has to do with the H to L pressure from the sahara downward and the coriolis force then pulling the N to S winds to -its- right, meaning then flow westward.|Here is an image|That is in the latitudes where the US is located. It is different for every latitude area. Try re-listening to this part of the lecture after class.",6,0,3,0,0,9/11/2017 14:44
40f00350-b541-4fdb-8a96-60aaf60baf3e,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-01T10:09:00.000_2017-11-01T11:01:00.000,why was the temperature at B point of the mountain 26 and not 24?,,5d9b467f-e651-48d5-a50f-eb4e88c43756,It is sinking at the dry rate of 10 degrees per 1000 m. Temp at top was -5 so add 30 (going down 3000m) and we get 25-26 about.,0,0,1,0,0,11/1/2017 14:41
410d799d-53f5-403f-a9be-6a40f79bfbaa,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-27T10:09:00.000_2017-10-27T11:01:00.000,The live stream is frozen for me -- anybody else?,,05e6e469-73c5-4822-8cc8-2814784e644c,Mine's working. Try refreshing your browser for it to catch up,0,0,1,0,0,10/27/2017 14:34
41be7410-117f-45b7-86c9-051bd9ec905e,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-18T10:09:00.000_2017-09-18T11:01:00.000,I have no idea how he is getting these numbers,,e5fd5212-6007-406c-982d-0f68782720aa,Solar declination angle is the angle of the tilt of the earth. It's 23.45 either North or south depending on if it's summer or winter solstice. http://www.susdesign.com/popups/sunangle/declination.php,5,0,1,0,0,9/18/2017 14:49
42d4f5e5-e184-4792-9c04-9273fa36e0f2,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-12-04T10:09:00.000_2017-12-04T11:01:00.000,"Hey Kim,

Just FYI the slide 4 asking to choose three organizations only allows one selection currently.",,6898ad84-e239-404a-a517-268a6c3c0892,"Usually control click will fix this problem or command click|Yep that was it, thanks!",0,0,2,0,0,12/4/2017 15:28
440291ce-a4cb-46a7-bed8-2bb7132319a2,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-04T10:09:00.000_2017-10-04T11:01:00.000,can u please define glaciation again?,,ddca25f0-4962-49b6-8002-5f514498c832,When the cloud grows so high that ice forms on the top of the cloud because of how cold it is.,0,0,1,0,0,10/4/2017 14:45
45557ace-ea99-4947-928d-c88d4f31579e,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-20T10:09:00.000_2017-10-20T11:01:00.000,Could you explain the format of the circle and line diagram on the map with the two numbers?,,6469efa4-96b8-4aa2-ad7d-decd7725e5c3,"They are one each of the maps, I just missed the portion when he was discussing the significance of the two numbers, the circle, and the extended as well as angled line|Which slide?",0,0,2,0,0,10/20/2017 14:50
4571b1e1-e80c-480b-8b82-64261484d16c,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-25T10:09:00.000_2017-09-25T11:01:00.000,what is the significance of 65 F in heating and cooling degree days?,,50d83806-315b-4e57-8ccd-f3054fe35d86,Just the average outside temperature where we see most people turn on their heating/cooling,0,0,1,0,0,9/25/2017 14:21
46e93c2a-f392-42a4-b574-a6bcbc8729af,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-12-01T10:09:00.000_2017-12-01T11:01:00.000,How can they oxygen 16 work together with oxygen 18,,67efe1bd-3a61-452a-9710-2c5ee71e0504,This is a chemistry question. Oxygen can have differing numbers of neutrons,0,0,1,0,0,12/1/2017 15:21
47029ba3-80db-4c81-a216-b3c330527fd6,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-02T10:09:00.000_2017-10-02T11:01:00.000,Is anyone having trouble with their connection cutting in and out?  Does anyone have advice for what to do with that?,,d37581bf-e9eb-4914-8181-fe60a296ddc4,I am having the same problem with the livestream. My internet speed is 75mbps and I've tried refreshing as well as using different browsers. Can't seem to find a consistent answer to the problem.,0,0,1,0,0,10/2/2017 14:33
482a1205-c720-4ce0-9e59-789547d683dc,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-08T10:09:00.000_2017-09-08T11:01:00.000,how do we participate in the polls? I tried clicking on them but nothing appeared,,646ddba1-ef42-4e27-9a2f-8335494364ce,I believe when they are open you can participate. Make sure that you have the participation window open and not the screen capture of the lecture slides. There should be 3 possible windows you can see.|how do we open that participation window?|^^|Try now|can we go back and try again or is it too late?,4,4,5,0,0,9/8/2017 14:17
483fc8f9-08e4-4d0b-8492-074226b00017,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-18T10:09:00.000_2017-10-18T11:01:00.000,Why there is wind on the surface? Professor said the wind is aloft horizontally.,,8ec20068-eeb4-4cc4-9494-8b62107bde30,I'm not sure what exactly what you're referring to but there is always wind at the surface. The wind patterns aloft and at the surface are different but connected. See the next slide for more info,0,0,1,0,0,10/18/2017 14:45
49064140-5598-4619-903d-8aa41731d057,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-25T10:09:00.000_2017-10-25T11:01:00.000,"When we see the spiral in the northern Atlantic, is that a type of storm or hurricane forming?",,aefbf299-2037-4819-a0ab-4a8c3b07b575,"Low pressure systems rotate counterclockwise. When it's very well defined like that, it's usually beginning to become occluded. Or it's a hurricane but you know where those form",0,0,1,0,0,10/25/2017 14:17
495b314b-0e4b-4cee-aec1-0e383e71a14c,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-08T10:09:00.000_2017-11-08T11:01:00.000,what happens with a stationary microburst?,,bfd681d1-b72f-49e8-bf8b-89c287abe7f0,I believe Perry just answered this question. The storm isn't moving very fast so I would say the microburst is more localized in one area,0,0,1,0,0,11/8/2017 15:34
498a610a-201b-415c-b7f7-c1f43fc73ecd,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-13T10:09:00.000_2017-10-13T11:01:00.000,When can I come pick up the exam paper if I'm in my dorm at the moment.,,9edca720-bc90-4317-98df-fd8dccd53294,Please await canvas announcement,4,1,1,0,0,10/13/2017 14:13
4a89bf54-6978-48d4-8823-f8efa32a1e03,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-15T10:09:00.000_2017-09-15T11:01:00.000,How do you measure global temperature?,,a4b52aa1-1963-4d61-9b12-0f26b6ee7598,lol nice for noticing. It is averaged over all latitudes I believe.,3,1,1,0,0,9/15/2017 14:21
4ae56ded-17d5-4259-9af7-d9efc008d361,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-04T10:09:00.000_2017-10-04T11:01:00.000,Which cloud is associated with thunderstorms?,,be17aa42-0fb5-40e2-99dc-f91cf6a13ae2,"Cumulonimbus, he is getting there!",0,0,1,0,0,10/4/2017 14:39
4b77f1c9-84c7-46da-b383-5089e8d88904,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-18T10:09:00.000_2017-10-18T11:01:00.000,is low pressure still consisent with bad weather in the southern hemisphere? and does air still flow high to low pressures,,08339e0a-06e1-4d4e-8e1a-f12d040d7c01,Yes,0,0,1,0,0,10/18/2017 14:55
4c132ac1-fc93-4d32-be4c-41a959248f90,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-13T10:09:00.000_2017-10-13T11:01:00.000,What does the wind speed and direction have anything to do with formation of storms again?,,50d83806-315b-4e57-8ccd-f3054fe35d86,"Not sure what you're referring to exactly here but the wind speed is a function of the pressure gradient, the closer the lines the stronger the gradient, the stronger the winds.",0,0,1,0,0,10/13/2017 14:41
4c53a4d7-1d91-4e98-8d89-de032505a2dd,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-02T10:09:00.000_2017-10-02T11:01:00.000,In the exam will there be essay type questions or will it be a multiple choice ?,,9edca720-bc90-4317-98df-fd8dccd53294,an announcement will be sent out but it is both,0,0,1,0,0,10/2/2017 14:42
4e32a4c8-70bd-4c0e-914b-2ecc059af6c1,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-06T10:09:00.000_2017-11-06T11:01:00.000,Is there a way to check if I input a suggestion on where to donate money? I think I put in a suggestion in September but if I click the form again I can submit another suggestion?,,996f35d8-28a0-430b-8bc3-5c2e4e4acb63,"If you read the assignment, a page summary of a proposal on who you believe should receive the money and why needs to be turned into canvas in the assignment section.|Okay, that wasn't clear to me because there's still a form link in the assignment description.",0,0,2,0,0,11/6/2017 15:16
4e6fd29e-23e6-4dc1-b197-8090c4f7819d,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-12-04T10:09:00.000_2017-12-04T11:01:00.000,Is it possible to run from the floor? Not for participation points but because there's an org that isn't being mentioned that would really deserve support(World central kitchen that works with Jose Andres) and is really good at using its supplies to make warm meals for Puerto Ricans,,bb4d9d3c-abe2-4b18-8e68-25cbbd9601dd,"I'm not sure, I would hesitate to say yes since Perry has already set up all of these presentations however if there is time at the end you could raise your hand. You could also post it here and of course email Perry and I after class to see if it can be added to the list",0,0,1,0,0,12/4/2017 15:25
4f1b3efc-125d-4c1f-9372-6d3c0a4c1699,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-08T10:09:00.000_2017-09-08T11:01:00.000,Why is Sandy only classified as a Category 3 Hurricane?,,b0c91d27-b6ce-4b87-ada0-5975ec4a0e97,The categories relate to maximum wind speeds. Sandy was a category 3 for winds. It is 111-129 mph http://www.nhc.noaa.gov/aboutsshws.php,0,0,1,0,0,9/8/2017 14:27
4ff6680b-f579-41e8-a818-b6c889be04ef,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-13T10:09:00.000_2017-09-13T11:01:00.000,what is the definition of eyewall replacement?,,ddca25f0-4962-49b6-8002-5f514498c832,See same question below for answer.,0,0,1,0,0,9/13/2017 14:58
51310891-77a7-407b-92f8-2feb415fd3cb,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-13T10:09:00.000_2017-09-13T11:01:00.000,"How many categories are there ? 
Do typhoons and cyclones use the term Category with them?",,d202c117-f141-4b2f-b441-572571bfcd1b,"5. Typhoons and cyclones, hurricanes -All mean the same thing-. Different words, same thing.",0,0,1,0,0,9/13/2017 14:33
51312c81-197c-4ec3-b637-b4955d3dd096,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-27T10:09:00.000_2017-10-27T11:01:00.000,"On slide 12, are we saying the 850 mb is where the pressure gradient is the highest or the steep slope of the 300 mb?",,f9ae7694-caee-4091-bca1-d3b70929704b,The slope of 300mb is steeper since we are higher in the atmosphere (the pressure at the surface is constant here) so therefore the pressure gradient aloft from the temperature difference at the surface is highest aloft (then turned by the coriolis force i.e. we get jet stream),0,1,1,0,0,10/27/2017 14:28
51e3d4f8-3259-4161-910a-93420c3bb438,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-13T10:09:00.000_2017-10-13T11:01:00.000,it won't let me take notes...,,0564b822-4747-4e0e-9d1e-f5c2af2790c0,"I apologize and do not know what is causing this, I will bring it up to Perry",2,0,1,0,0,10/13/2017 14:25
52eef2f1-b87a-4d87-8184-980c1990a3f6,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-15T10:09:00.000_2017-09-15T11:01:00.000,why is temperature decreasing? shouldnt it be increasing?,,cad2791d-6298-45bc-b6dd-82aac0137420,Temperature increases as CO2 concentration increases I believe,0,0,1,0,0,9/15/2017 14:18
53c93b7a-5a22-4e3c-9d13-860021e9598c,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-01T10:09:00.000_2017-11-01T11:01:00.000,what is the name of this graph?,,100283c7-6840-460f-b49c-4245b08a8db4,Skew-T diagram,0,0,1,0,0,11/1/2017 14:12
53dcdafb-dccb-4b0a-a644-4ceedf999f0e,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-18T10:09:00.000_2017-09-18T11:01:00.000,how do you find solar declination angle,,e5fd5212-6007-406c-982d-0f68782720aa,Solar declination angle is the angle of the tilt of the earth. It's 23.45 either North or south depending on if it's summer or winter solstice. http://www.susdesign.com/popups/sunangle/declination.php,16,0,1,0,0,9/18/2017 14:45
541fc7c7-ac04-4d7b-94f5-c9567f5de43a,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-29T10:09:00.000_2017-09-29T11:01:00.000,What does the Skew T Diagram tell us again?,,385783b6-e65b-4446-8533-c2f8371398cf,"It is in its most basic form a profile of temperature and dewpoint as we move up in the atmosphere at a given time. The values are recorded by weather balloons released. The closer the lines, the more moisture.",0,0,1,0,0,9/29/2017 14:16
5515740c-cfd0-4ee8-bf8e-c65b7a587053,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-13T10:09:00.000_2017-11-13T11:01:00.000,which line is dew point,,b0c91d27-b6ce-4b87-ada0-5975ec4a0e97,The green one to the left.,0,0,1,0,0,11/13/2017 15:19
553dc80f-9ed3-4150-9dc1-d6d83cd4c957,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-11-01T10:09:00.000_2017-11-01T11:01:00.000,Why do you add 30?,,c5d34603-86bc-4db2-8a77-4539be3d9a8f,sinking at the dry rate which is 10 degrees every 1000m. The mountain is 3000m tall so that's 30 degrees,0,0,1,0,0,11/1/2017 14:46
56704213-03d9-4783-a57a-19586b1d0539,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-10-25T10:09:00.000_2017-10-25T11:01:00.000,Does the atmospheric river pass by California?,,50d83806-315b-4e57-8ccd-f3054fe35d86,The one in the figure was passing right over california,0,0,1,0,0,10/25/2017 14:17
5808b7e3-837c-4243-973f-d59299b91ec7,3603bfd4-7c3a-427f-b0ba-8a344025f329,G_98cb3946-2c76-45d8-b588-9672c900f350_3603bfd4-7c3a-427f-b0ba-8a344025f329_2017-09-08T10:09:00.000_2017-09-08T11:01:00.000,What is Coriolis force?,,e02ec5ba-e323-456a-8931-66749c6ede29,It is an apparent force caused by the rotation of the earth. It is zero at the equator and increases towards the poles. http://ww2010.atmos.uiuc.edu/(Gh)/guides/mtr/fw/crls.rxml,0,1,1,0,0,9/8/2017 14:57
